IdVenta,DocuVenta,Fecha,Total,SubTotal,IGV,IdVendedor,IdCliente
5209,B/001-000677,2017-09-28 00:00:00,248,208.40000000000001,39.600000000000001,2,540
5210,B/001-000678,2017-09-29 00:00:00,265,222.69,42.310000000000002,4,3291
5211,B/001-000679,2017-09-29 00:00:00,16,13.449999999999999,2.5499999999999998,2,5532
5212,B/001-000680,2017-09-30 00:00:00,1855,1558.8199999999999,296.18000000000001,1,825
5213,B/001-000681,2017-10-01 00:00:00,66,55.460000000000001,10.539999999999999,5,5086
5214,B/001-000682,2017-10-01 00:00:00,28,23.530000000000001,4.4699999999999998,5,6653
5215,B/001-000683,2017-10-01 00:00:00,20,16.809999999999999,3.1899999999999999,4,4333
5216,B/001-000684,2017-10-02 00:00:00,391,328.56999999999999,62.43,3,1540
5217,B/001-000685,2017-10-02 00:00:00,54,45.380000000000003,8.6199999999999992,4,3436
5218,B/001-000686,2017-10-02 00:00:00,312,262.18000000000001,49.82,3,3800
5219,B/001-000687,2017-10-03 00:00:00,50,42.020000000000003,7.9800000000000004,4,1373
5220,B/001-000688,2017-10-03 00:00:00,117,98.319999999999993,18.68,4,2478
5221,B/001-000689,2017-10-03 00:00:00,117,98.319999999999993,18.68,5,6721
5222,B/001-000690,2017-10-03 00:00:00,50,42.020000000000003,7.9800000000000004,2,368
5223,B/001-000691,2017-10-04 00:00:00,148,124.37,23.629999999999999,2,6448
5224,B/001-000692,2017-10-04 00:00:00,25,21.010000000000002,3.9900000000000002,5,3146
5225,B/001-000693,2017-10-05 00:00:00,28,23.530000000000001,4.4699999999999998,4,6225
5226,B/001-000694,2017-10-05 00:00:00,128,107.56,20.440000000000001,4,4184
5227,B/001-000695,2017-10-05 00:00:00,3,2.52,0.47999999999999998,2,5676
5228,B/001-000696,2017-10-05 00:00:00,65,54.619999999999997,10.380000000000001,1,6165
5229,B/001-000697,2017-10-06 00:00:00,154,129.41,24.59,4,476
5230,B/001-000698,2017-10-06 00:00:00,96,80.670000000000002,15.33,3,4747
5231,B/001-000699,2017-10-06 00:00:00,10,8.4000000000000004,1.6000000000000001,2,484
5232,B/001-000700,2017-10-07 00:00:00,128,107.56,20.440000000000001,4,4928
5233,B/001-000701,2017-10-07 00:00:00,85,71.430000000000007,13.57,2,6524
5234,B/001-000702,2017-10-08 00:00:00,80,67.230000000000004,12.77,5,1297
5235,B/001-000703,2017-10-09 00:00:00,304,255.46000000000001,48.539999999999999,3,3278
5236,B/001-000704,2017-10-09 00:00:00,481,404.19999999999999,76.799999999999997,2,1573
5237,B/001-000705,2017-10-09 00:00:00,208,174.78999999999999,33.210000000000001,3,1725
5238,B/001-000706,2017-10-10 00:00:00,82,68.909999999999997,13.09,3,4072
5239,B/001-000707,2017-10-10 00:00:00,38,31.93,6.0700000000000003,5,6738
5240,B/001-000708,2017-10-10 00:00:00,71,59.659999999999997,11.34,4,1558
5241,B/001-000709,2017-10-10 00:00:00,18,15.130000000000001,2.8700000000000001,2,5772
5242,B/001-000710,2017-10-11 00:00:00,211,177.31,33.689999999999998,2,2913
5243,B/001-000711,2017-10-11 00:00:00,48,40.340000000000003,7.6600000000000001,3,3306
5244,B/001-000712,2017-10-11 00:00:00,20,16.809999999999999,3.1899999999999999,4,6383
5245,B/001-000713,2017-10-12 00:00:00,256,215.13,40.869999999999997,2,2438
5246,B/001-000714,2017-10-12 00:00:00,107,89.920000000000002,17.079999999999998,3,2922
5247,B/001-000715,2017-10-12 00:00:00,152,127.73,24.27,2,4056
5248,B/001-000716,2017-10-13 00:00:00,87,73.109999999999999,13.890000000000001,1,5853
5249,B/001-000717,2017-10-13 00:00:00,209,175.63,33.369999999999997,2,6738
5250,B/001-000718,2017-10-14 00:00:00,101,84.870000000000005,16.129999999999999,2,3791
5251,B/001-000719,2017-10-14 00:00:00,8,6.7199999999999998,1.28,2,210
5252,B/001-000720,2017-10-15 00:00:00,152,127.73,24.27,1,5241
5253,B/001-000721,2017-10-16 00:00:00,44,36.969999999999999,7.0300000000000002,2,930
5254,B/001-000722,2017-10-16 00:00:00,18,15.130000000000001,2.8700000000000001,3,4248
5255,B/001-000723,2017-10-17 00:00:00,70,58.82,11.18,3,5892
5256,B/001-000724,2017-10-17 00:00:00,125,105.04000000000001,19.960000000000001,1,1820
5257,B/001-000725,2017-10-17 00:00:00,422,354.62,67.379999999999995,3,5263
5258,B/001-000726,2017-10-17 00:00:00,118,99.159999999999997,18.84,3,6148
5259,B/001-000727,2017-10-18 00:00:00,51,42.859999999999999,8.1400000000000006,4,3018
5260,B/001-000728,2017-10-18 00:00:00,158,132.77000000000001,25.23,2,536
5261,B/001-000729,2017-10-18 00:00:00,230,193.28,36.719999999999999,1,2872
5262,B/001-000730,2017-10-19 00:00:00,121,101.68000000000001,19.32,3,3342
5263,B/001-000731,2017-10-19 00:00:00,20,16.809999999999999,3.1899999999999999,4,839
5264,B/001-000732,2017-10-19 00:00:00,52,43.700000000000003,8.3000000000000007,2,4458
5265,B/001-000733,2017-10-20 00:00:00,128,107.56,20.440000000000001,2,6255
5266,B/001-000734,2017-10-21 00:00:00,306,257.13999999999999,48.859999999999999,3,6264
5267,B/001-000735,2017-10-21 00:00:00,124,104.2,19.800000000000001,3,468
5268,B/001-000736,2017-10-21 00:00:00,91,76.469999999999999,14.529999999999999,1,6434
5269,B/001-000737,2017-10-22 00:00:00,107,89.920000000000002,17.079999999999998,4,379
5270,B/001-000738,2017-10-22 00:00:00,178,149.58000000000001,28.420000000000002,2,6923
5271,B/001-000739,2017-10-22 00:00:00,272,228.56999999999999,43.43,5,1465
5272,B/001-000740,2017-10-23 00:00:00,154,129.41,24.59,5,886
5273,B/001-000741,2017-10-23 00:00:00,169,142.02000000000001,26.98,4,3377
5274,B/001-000742,2017-10-23 00:00:00,37,31.09,5.9100000000000001,4,2567
5275,B/001-000743,2017-10-24 00:00:00,66,55.460000000000001,10.539999999999999,3,7012
5276,B/001-000744,2017-10-24 00:00:00,58,48.740000000000002,9.2599999999999998,3,7038
5277,B/001-000745,2017-10-24 00:00:00,713,599.15999999999997,113.84,2,1485
5278,B/001-000746,2017-10-24 00:00:00,25,21.010000000000002,3.9900000000000002,4,5544
5279,B/001-000747,2017-10-25 00:00:00,34,28.57,5.4299999999999997,5,3696
5280,B/001-000748,2017-10-25 00:00:00,80,67.230000000000004,12.77,2,5696
5281,B/001-000749,2017-10-25 00:00:00,62,52.100000000000001,9.9000000000000004,3,450
5282,B/001-000750,2017-10-25 00:00:00,367,308.39999999999998,58.600000000000001,2,960
5283,B/001-000751,2017-10-26 00:00:00,120,100.84,19.16,4,4635
5284,B/001-000752,2017-10-27 00:00:00,76,63.869999999999997,12.130000000000001,3,1871
5285,B/001-000753,2017-10-27 00:00:00,704,591.60000000000002,112.40000000000001,1,6451
5286,B/001-000754,2017-10-27 00:00:00,86,72.269999999999996,13.73,1,4043
5287,B/001-000755,2017-10-28 00:00:00,15,12.609999999999999,2.3900000000000001,2,2657
5288,B/001-000756,2017-10-28 00:00:00,150,126.05,23.949999999999999,4,3637
5289,B/001-000757,2017-10-28 00:00:00,14,11.76,2.2400000000000002,3,1692
5290,B/001-000758,2017-10-28 00:00:00,88,73.950000000000003,14.050000000000001,3,5347
5291,B/001-000759,2017-10-29 00:00:00,284,238.66,45.340000000000003,1,120
5292,B/001-000760,2017-10-29 00:00:00,113,94.959999999999994,18.039999999999999,2,5258
5293,B/001-000761,2017-10-29 00:00:00,87,73.109999999999999,13.890000000000001,5,3341
5294,B/001-000762,2017-10-30 00:00:00,168,141.18000000000001,26.82,5,2675
5295,B/001-000763,2017-10-30 00:00:00,91,76.469999999999999,14.529999999999999,1,2481
5296,B/001-000764,2017-10-30 00:00:00,145,121.84999999999999,23.149999999999999,4,2808
5297,B/001-000765,2017-10-31 00:00:00,49,41.18,7.8200000000000003,5,228
5298,B/001-000766,2017-10-31 00:00:00,86,72.269999999999996,13.73,4,4412
5299,B/001-000767,2017-10-31 00:00:00,19,15.970000000000001,3.0299999999999998,2,4189
5300,B/001-000768,2017-11-01 00:00:00,164,137.81999999999999,26.18,2,3170
5301,B/001-000769,2017-11-01 00:00:00,106,89.079999999999998,16.920000000000002,4,6306
5302,B/001-000770,2017-11-02 00:00:00,102,85.709999999999994,16.289999999999999,3,2772
5303,B/001-000771,2017-11-02 00:00:00,909,763.87,145.13,4,2241
5304,B/001-000772,2017-11-03 00:00:00,101,84.870000000000005,16.129999999999999,2,3144
5305,B/001-000773,2017-11-03 00:00:00,20,16.809999999999999,3.1899999999999999,2,5839
5306,B/001-000774,2017-11-04 00:00:00,12,10.08,1.9199999999999999,4,2306
5307,B/001-000775,2017-11-04 00:00:00,89,74.790000000000006,14.210000000000001,5,5999
5308,B/001-000776,2017-11-04 00:00:00,90,75.629999999999995,14.369999999999999,1,7037
5309,B/001-000777,2017-11-04 00:00:00,107,89.920000000000002,17.079999999999998,3,4659
5310,B/001-000778,2017-11-05 00:00:00,138,115.97,22.030000000000001,3,3993
5311,B/001-000779,2017-11-05 00:00:00,75,63.030000000000001,11.970000000000001,2,5435
5312,B/001-000780,2017-11-05 00:00:00,28,23.530000000000001,4.4699999999999998,5,1999
5313,B/001-000781,2017-11-05 00:00:00,81,68.069999999999993,12.93,2,6396
5314,B/001-000782,2017-11-06 00:00:00,80,67.230000000000004,12.77,4,5913
5315,B/001-000783,2017-11-06 00:00:00,104,87.390000000000001,16.609999999999999,4,5507
5316,B/001-000784,2017-11-06 00:00:00,134,112.61,21.390000000000001,3,3033
5317,B/001-000785,2017-11-07 00:00:00,79,66.390000000000001,12.609999999999999,2,2550
5318,B/001-000786,2017-11-08 00:00:00,191,160.5,30.5,3,31
5319,B/001-000787,2017-11-08 00:00:00,112,94.120000000000005,17.879999999999999,4,6958
5320,B/001-000788,2017-11-08 00:00:00,170,142.86000000000001,27.140000000000001,3,2020
5321,B/001-000789,2017-11-09 00:00:00,499,419.32999999999998,79.670000000000002,1,6772
5322,B/001-000790,2017-11-09 00:00:00,16,13.449999999999999,2.5499999999999998,3,4665
5323,B/001-000791,2017-11-10 00:00:00,136,114.29000000000001,21.710000000000001,2,5721
5324,B/001-000792,2017-11-10 00:00:00,62,52.100000000000001,9.9000000000000004,3,4142
5325,B/001-000793,2017-11-10 00:00:00,692,581.50999999999999,110.48999999999999,2,5122
5326,B/001-000794,2017-11-11 00:00:00,312,262.18000000000001,49.82,3,4822
5327,B/001-000795,2017-11-11 00:00:00,70,58.82,11.18,4,5061
5328,B/001-000796,2017-11-12 00:00:00,28,23.530000000000001,4.4699999999999998,4,6859
5329,B/001-000797,2017-11-12 00:00:00,181,152.09999999999999,28.899999999999999,3,5837
5330,B/001-000798,2017-11-13 00:00:00,18,15.130000000000001,2.8700000000000001,5,1738
5331,B/001-000799,2017-11-13 00:00:00,79,66.390000000000001,12.609999999999999,4,4104
5332,B/001-000800,2017-11-14 00:00:00,327,274.79000000000002,52.210000000000001,4,1744
5333,B/001-000801,2017-11-14 00:00:00,28,23.530000000000001,4.4699999999999998,4,4014
5334,B/001-000802,2017-11-14 00:00:00,325,273.11000000000001,51.890000000000001,2,3021
5335,B/001-000803,2017-11-15 00:00:00,200,168.06999999999999,31.93,2,2663
5336,B/001-000804,2017-11-15 00:00:00,9,7.5599999999999996,1.4399999999999999,4,6436
5337,B/001-000805,2017-11-16 00:00:00,28,23.530000000000001,4.4699999999999998,4,4588
5338,B/001-000806,2017-11-16 00:00:00,195,163.87,31.129999999999999,3,3038
5339,B/001-000807,2017-11-16 00:00:00,33,27.73,5.2699999999999996,3,2449
5340,B/001-000808,2017-11-17 00:00:00,150,126.05,23.949999999999999,3,946
5341,B/001-000809,2017-11-17 00:00:00,183,153.78,29.219999999999999,5,1589
5342,B/001-000810,2017-11-18 00:00:00,156,131.09,24.91,3,1106
5343,B/001-000811,2017-11-18 00:00:00,240,201.68000000000001,38.32,4,1037
5344,B/001-000812,2017-11-18 00:00:00,92,77.310000000000002,14.69,3,2325
5345,B/001-000813,2017-11-18 00:00:00,96,80.670000000000002,15.33,2,3817
5346,B/001-000814,2017-11-19 00:00:00,117,98.319999999999993,18.68,1,2256
5347,B/001-000815,2017-11-19 00:00:00,320,268.91000000000003,51.090000000000003,3,4622
5348,B/001-000816,2017-11-20 00:00:00,204,171.43000000000001,32.57,4,348
5349,B/001-000817,2017-11-20 00:00:00,65,54.619999999999997,10.380000000000001,4,6285
5350,B/001-000818,2017-11-20 00:00:00,9,7.5599999999999996,1.4399999999999999,5,3540
5351,B/001-000819,2017-11-21 00:00:00,207,173.94999999999999,33.049999999999997,1,1267
5352,B/001-000820,2017-11-22 00:00:00,59,49.579999999999998,9.4199999999999999,4,4018
5353,B/001-000821,2017-11-22 00:00:00,142,119.33,22.670000000000002,3,5152
5354,B/001-000822,2017-11-22 00:00:00,117,98.319999999999993,18.68,4,822
5355,B/001-000823,2017-11-22 00:00:00,51,42.859999999999999,8.1400000000000006,2,1186
5356,B/001-000824,2017-11-23 00:00:00,182,152.94,29.059999999999999,3,674
5357,B/001-000825,2017-11-23 00:00:00,62,52.100000000000001,9.9000000000000004,2,5986
5358,B/001-000826,2017-11-24 00:00:00,78,65.549999999999997,12.449999999999999,1,6178
5359,B/001-000827,2017-11-24 00:00:00,97,81.510000000000005,15.49,3,4511
5360,B/001-000828,2017-11-24 00:00:00,260,218.49000000000001,41.509999999999998,3,2161
5361,B/001-000829,2017-11-24 00:00:00,93,78.150000000000006,14.85,5,6221
5362,B/001-000830,2017-11-25 00:00:00,117,98.319999999999993,18.68,3,3611
5363,B/001-000831,2017-11-26 00:00:00,8,6.7199999999999998,1.28,2,2975
5364,B/001-000832,2017-11-26 00:00:00,162,136.13,25.870000000000001,4,3368
5365,B/001-000833,2017-11-27 00:00:00,293,246.22,46.780000000000001,4,5165
5366,B/001-000834,2017-11-27 00:00:00,104,87.390000000000001,16.609999999999999,3,498
5367,B/001-000835,2017-11-27 00:00:00,58,48.740000000000002,9.2599999999999998,1,3018
5368,B/001-000836,2017-11-28 00:00:00,85,71.430000000000007,13.57,5,2901
5369,B/001-000837,2017-11-28 00:00:00,8,6.7199999999999998,1.28,2,1908
5370,B/001-000838,2017-11-29 00:00:00,140,117.65000000000001,22.350000000000001,4,5063
5371,B/001-000839,2017-11-29 00:00:00,10,8.4000000000000004,1.6000000000000001,4,2098
5372,B/001-000840,2017-11-30 00:00:00,715,600.84000000000003,114.16,5,4591
5373,B/001-000841,2017-12-01 00:00:00,62,52.100000000000001,9.9000000000000004,2,999
5374,B/001-000842,2017-12-01 00:00:00,33,27.73,5.2699999999999996,3,56
5375,B/001-000843,2017-12-01 00:00:00,222,186.55000000000001,35.450000000000003,5,6521
5376,B/001-000844,2017-12-01 00:00:00,349,293.27999999999997,55.719999999999999,3,2911
5377,B/001-000845,2017-12-02 00:00:00,20,16.809999999999999,3.1899999999999999,3,6153
5378,B/001-000846,2017-12-02 00:00:00,24,20.170000000000002,3.8300000000000001,3,2205
5379,B/001-000847,2017-12-02 00:00:00,54,45.380000000000003,8.6199999999999992,2,1579
5380,B/001-000848,2017-12-03 00:00:00,86,72.269999999999996,13.73,2,3530
5381,B/001-000849,2017-12-03 00:00:00,66,55.460000000000001,10.539999999999999,3,3770
5382,B/001-000850,2017-12-03 00:00:00,62,52.100000000000001,9.9000000000000004,2,6310
5383,B/001-000851,2017-12-04 00:00:00,54,45.380000000000003,8.6199999999999992,4,6011
5384,B/001-000852,2017-12-04 00:00:00,58,48.740000000000002,9.2599999999999998,1,1418
5385,B/001-000853,2017-12-04 00:00:00,60,50.420000000000002,9.5800000000000001,4,3322
5386,B/001-000854,2017-12-05 00:00:00,200,168.06999999999999,31.93,4,5669
5387,B/001-000855,2017-12-05 00:00:00,24,20.170000000000002,3.8300000000000001,3,1721
5388,B/001-000856,2017-12-06 00:00:00,20,16.809999999999999,3.1899999999999999,3,1605
5389,B/001-000857,2017-12-07 00:00:00,94,78.989999999999995,15.01,5,6782
5390,B/001-000858,2017-12-07 00:00:00,83,69.75,13.25,5,5048
5391,B/001-000859,2017-12-07 00:00:00,158,132.77000000000001,25.23,3,2144
5392,B/001-000860,2017-12-07 00:00:00,252,211.75999999999999,40.240000000000002,2,3278
5393,B/001-000861,2017-12-08 00:00:00,68,57.140000000000001,10.859999999999999,4,5259
5394,B/001-000862,2017-12-08 00:00:00,168,141.18000000000001,26.82,2,725
5395,B/001-000863,2017-12-08 00:00:00,1764,1482.3499999999999,281.64999999999998,2,5987
5396,B/001-000864,2017-12-09 00:00:00,4,3.3599999999999999,0.64000000000000001,2,3253
5397,B/001-000865,2017-12-10 00:00:00,8,6.7199999999999998,1.28,2,3665
5398,B/001-000866,2017-12-11 00:00:00,147,123.53,23.469999999999999,5,3365
5399,B/001-000867,2017-12-11 00:00:00,282,236.97,45.030000000000001,3,5885
5400,B/001-000868,2017-12-11 00:00:00,83,69.75,13.25,4,3968
5401,B/001-000869,2017-12-12 00:00:00,46,38.659999999999997,7.3399999999999999,3,4767
5402,B/001-000870,2017-12-12 00:00:00,79,66.390000000000001,12.609999999999999,4,1098
5403,B/001-000871,2017-12-12 00:00:00,12,10.08,1.9199999999999999,4,1521
5404,B/001-000872,2017-12-13 00:00:00,54,45.380000000000003,8.6199999999999992,4,6148
5405,B/001-000873,2017-12-13 00:00:00,51,42.859999999999999,8.1400000000000006,4,3125
5406,B/001-000874,2017-12-13 00:00:00,95,79.829999999999998,15.17,2,6260
5407,B/001-000875,2017-12-14 00:00:00,36,30.25,5.75,3,5961
5408,B/001-000876,2017-12-14 00:00:00,70,58.82,11.18,3,2833
5409,B/001-000877,2017-12-14 00:00:00,238,200,38,5,3468
5410,B/001-000878,2017-12-14 00:00:00,101,84.870000000000005,16.129999999999999,5,2197
5411,B/001-000879,2017-12-15 00:00:00,96,80.670000000000002,15.33,4,1252
5412,B/001-000880,2017-12-15 00:00:00,80,67.230000000000004,12.77,4,750
5413,B/001-000881,2017-12-16 00:00:00,64,53.780000000000001,10.220000000000001,2,5349
5414,B/001-000882,2017-12-16 00:00:00,8,6.7199999999999998,1.28,2,169
5415,B/001-000883,2017-12-16 00:00:00,502,421.85000000000002,80.150000000000006,4,6692
5416,B/001-000884,2017-12-16 00:00:00,22,18.489999999999998,3.5099999999999998,2,4593
5417,B/001-000885,2017-12-17 00:00:00,86,72.269999999999996,13.73,2,4110
5418,B/001-000886,2017-12-17 00:00:00,244,205.03999999999999,38.960000000000001,2,1760
5419,B/001-000887,2017-12-18 00:00:00,292,245.38,46.619999999999997,3,3579
5420,B/001-000888,2017-12-18 00:00:00,67,56.299999999999997,10.699999999999999,4,2154
5421,B/001-000889,2017-12-19 00:00:00,500,420.17000000000002,79.829999999999998,4,4318
5422,B/001-000890,2017-12-19 00:00:00,20,16.809999999999999,3.1899999999999999,3,399
5423,B/001-000891,2017-12-20 00:00:00,39,32.770000000000003,6.2300000000000004,1,2380
5424,B/001-000892,2017-12-21 00:00:00,20,16.809999999999999,3.1899999999999999,4,4361
5425,B/001-000893,2017-12-21 00:00:00,66,55.460000000000001,10.539999999999999,5,2386
5426,B/001-000894,2017-12-22 00:00:00,67,56.299999999999997,10.699999999999999,4,318
5427,B/001-000895,2017-12-22 00:00:00,62,52.100000000000001,9.9000000000000004,5,249
5428,B/001-000896,2017-12-23 00:00:00,60,50.420000000000002,9.5800000000000001,5,4510
5429,B/001-000897,2017-12-23 00:00:00,68,57.140000000000001,10.859999999999999,5,6077
5430,B/001-000898,2017-12-23 00:00:00,40,33.609999999999999,6.3899999999999997,2,7136
5431,B/001-000899,2017-12-24 00:00:00,6,5.04,0.95999999999999996,4,5268
5432,B/001-000900,2017-12-24 00:00:00,15,12.609999999999999,2.3900000000000001,2,454
5433,B/001-000901,2017-12-24 00:00:00,8,6.7199999999999998,1.28,5,511
5434,B/001-000902,2017-12-24 00:00:00,56,47.060000000000002,8.9399999999999995,2,6572
5435,B/001-000903,2017-12-25 00:00:00,200,168.06999999999999,31.93,3,1162
5436,B/001-000904,2017-12-25 00:00:00,224,188.24000000000001,35.759999999999998,2,1892
5437,B/001-000905,2017-12-25 00:00:00,266,223.53,42.469999999999999,3,2967
5438,B/001-000906,2017-12-25 00:00:00,126,105.88,20.120000000000001,2,4459
5439,B/001-000907,2017-12-26 00:00:00,20,16.809999999999999,3.1899999999999999,1,1359
5440,B/001-000908,2017-12-26 00:00:00,38,31.93,6.0700000000000003,4,2493
5441,B/001-000909,2017-12-27 00:00:00,104,87.390000000000001,16.609999999999999,2,2501
5442,B/001-000910,2017-12-27 00:00:00,377,316.81,60.189999999999998,3,1970
5443,B/001-000911,2017-12-27 00:00:00,50,42.020000000000003,7.9800000000000004,1,4182
5444,B/001-000912,2017-12-28 00:00:00,112,94.120000000000005,17.879999999999999,5,4182
5445,B/001-000913,2017-12-28 00:00:00,108,90.760000000000005,17.239999999999998,2,1650
5446,B/001-000914,2017-12-29 00:00:00,45,37.82,7.1799999999999997,3,455
5447,B/001-000915,2017-12-29 00:00:00,193,162.18000000000001,30.82,2,5409
5448,B/001-000916,2017-12-29 00:00:00,13,10.92,2.0800000000000001,2,5486
5449,B/001-000917,2017-12-30 00:00:00,72,60.5,11.5,4,2569
5450,B/001-000918,2017-12-30 00:00:00,133,111.76000000000001,21.239999999999998,4,777
5451,B/001-000919,2017-12-31 00:00:00,57,47.899999999999999,9.0999999999999996,5,2941
5452,B/001-000920,2017-12-31 00:00:00,176,147.90000000000001,28.100000000000001,4,4287
5453,B/001-000921,2017-12-31 00:00:00,200,168.06999999999999,31.93,4,6624
5454,B/001-0000001,2016-01-01 00:00:00,67,56.299999999999997,10.699999999999999,5,6434
5455,B/001-000001,2016-01-02 00:00:00,140,117.65000000000001,22.350000000000001,2,108
5456,B/001-000002,2016-01-03 00:00:00,46,38.659999999999997,7.3399999999999999,4,6283
5457,B/001-000003,2016-01-03 00:00:00,53,44.539999999999999,8.4600000000000009,1,6531
5458,B/001-000004,2016-01-04 00:00:00,169,142.02000000000001,26.98,4,476
5459,B/001-000005,2016-01-04 00:00:00,138,115.97,22.030000000000001,4,3640
5460,B/001-000006,2016-01-04 00:00:00,289,242.86000000000001,46.140000000000001,5,1562
5461,B/001-000007,2016-01-05 00:00:00,5,4.2000000000000002,0.80000000000000004,1,5419
5462,B/001-000008,2016-01-06 00:00:00,14,11.76,2.2400000000000002,5,2935
5463,B/001-000009,2016-01-06 00:00:00,83,69.75,13.25,5,739
5464,B/001-000010,2016-01-06 00:00:00,55,46.219999999999999,8.7799999999999994,1,4924
5465,B/001-000011,2016-01-07 00:00:00,131,110.08,20.920000000000002,3,2468
5466,B/001-000012,2016-01-07 00:00:00,72,60.5,11.5,4,3631
5467,B/001-000013,2016-01-08 00:00:00,52,43.700000000000003,8.3000000000000007,2,2254
5468,B/001-000014,2016-01-08 00:00:00,91,76.469999999999999,14.529999999999999,2,3974
5469,B/001-000015,2016-01-08 00:00:00,22,18.489999999999998,3.5099999999999998,4,2387
5470,B/001-000016,2016-01-08 00:00:00,147,123.53,23.469999999999999,1,6167
5471,B/001-000017,2016-01-09 00:00:00,243,204.19999999999999,38.799999999999997,5,3991
5472,B/001-000018,2016-01-09 00:00:00,36,30.25,5.75,1,3768
5473,B/001-000019,2016-01-09 00:00:00,92,77.310000000000002,14.69,5,2438
5474,B/001-000020,2016-01-09 00:00:00,103,86.549999999999997,16.449999999999999,1,6548
5475,B/001-000021,2016-01-10 00:00:00,108,90.760000000000005,17.239999999999998,5,6644
5476,B/001-000022,2016-01-10 00:00:00,47,39.5,7.5,2,2754
5477,B/001-000023,2016-01-10 00:00:00,173,145.38,27.620000000000001,4,3734
5478,B/001-000024,2016-01-11 00:00:00,100,84.030000000000001,15.970000000000001,3,4637
5479,B/001-000025,2016-01-11 00:00:00,131,110.08,20.920000000000002,3,3674
5480,B/001-000026,2016-01-12 00:00:00,181,152.09999999999999,28.899999999999999,2,1035
5481,B/001-000027,2016-01-12 00:00:00,172,144.53999999999999,27.460000000000001,4,350
5482,B/001-000028,2016-01-13 00:00:00,115,96.640000000000001,18.359999999999999,4,3226
5483,B/001-000029,2016-01-13 00:00:00,69,57.979999999999997,11.02,3,4976
5484,B/001-000030,2016-01-14 00:00:00,538,452.10000000000002,85.900000000000006,4,2520
5485,B/001-000031,2016-01-14 00:00:00,127,106.72,20.280000000000001,5,325
5486,B/001-000032,2016-01-14 00:00:00,55,46.219999999999999,8.7799999999999994,2,681
5487,B/001-000033,2016-01-15 00:00:00,328,275.63,52.369999999999997,4,5433
5488,B/001-000034,2016-01-15 00:00:00,419,352.10000000000002,66.900000000000006,2,591
5489,B/001-000035,2016-01-16 00:00:00,56,47.060000000000002,8.9399999999999995,1,2726
5490,B/001-000036,2016-01-17 00:00:00,334,280.67000000000002,53.329999999999998,4,1868
5491,B/001-000037,2016-01-17 00:00:00,10,8.4000000000000004,1.6000000000000001,3,7130
5492,B/001-000038,2016-01-18 00:00:00,117,98.319999999999993,18.68,4,2023
5493,B/001-000039,2016-01-18 00:00:00,56,47.060000000000002,8.9399999999999995,4,202
5494,B/001-000040,2016-01-19 00:00:00,264,221.84999999999999,42.149999999999999,3,2183
5495,B/001-000041,2016-01-19 00:00:00,44,36.969999999999999,7.0300000000000002,3,4012
5496,B/001-000042,2016-01-19 00:00:00,92,77.310000000000002,14.69,3,1296
5497,B/001-000043,2016-01-19 00:00:00,152,127.73,24.27,2,7021
5498,B/001-000044,2016-01-20 00:00:00,64,53.780000000000001,10.220000000000001,2,6904
5499,B/001-000045,2016-01-21 00:00:00,80,67.230000000000004,12.77,3,1494
5500,B/001-000046,2016-01-22 00:00:00,56,47.060000000000002,8.9399999999999995,5,4756
5501,B/001-000047,2016-01-22 00:00:00,154,129.41,24.59,5,6015
5502,B/001-000048,2016-01-22 00:00:00,259,217.65000000000001,41.350000000000001,2,2097
5503,B/001-000049,2016-01-23 00:00:00,213,178.99000000000001,34.009999999999998,2,1152
5504,B/001-000050,2016-01-23 00:00:00,56,47.060000000000002,8.9399999999999995,5,4192
5505,B/001-000051,2016-01-23 00:00:00,69,57.979999999999997,11.02,2,2833
5506,B/001-000052,2016-01-24 00:00:00,16,13.449999999999999,2.5499999999999998,4,70
5507,B/001-000053,2016-01-24 00:00:00,600,504.19999999999999,95.799999999999997,1,3871
5508,B/001-000054,2016-01-24 00:00:00,140,117.65000000000001,22.350000000000001,3,664
5509,B/001-000055,2016-01-24 00:00:00,6,5.04,0.95999999999999996,2,1703
5510,B/001-000056,2016-01-25 00:00:00,28,23.530000000000001,4.4699999999999998,4,5993
5511,B/001-000057,2016-01-25 00:00:00,357,300,57,1,6869
5512,B/001-000058,2016-01-26 00:00:00,85,71.430000000000007,13.57,3,5741
5513,B/001-000059,2016-01-27 00:00:00,60,50.420000000000002,9.5800000000000001,2,3565
5514,B/001-000060,2016-01-27 00:00:00,155,130.25,24.75,2,1215
5515,B/001-000061,2016-01-28 00:00:00,118,99.159999999999997,18.84,1,6863
5516,B/001-000062,2016-01-28 00:00:00,141,118.48999999999999,22.510000000000002,3,839
5517,B/001-000063,2016-01-29 00:00:00,130,109.23999999999999,20.760000000000002,2,5283
5518,B/001-000064,2016-01-29 00:00:00,172,144.53999999999999,27.460000000000001,2,7062
5519,B/001-000065,2016-01-29 00:00:00,44,36.969999999999999,7.0300000000000002,1,218
5520,B/001-000066,2016-01-30 00:00:00,172,144.53999999999999,27.460000000000001,3,4971
5521,B/001-000067,2016-01-31 00:00:00,298,250.41999999999999,47.579999999999998,4,2149
5522,B/001-000068,2016-01-31 00:00:00,33,27.73,5.2699999999999996,3,906
5523,B/001-000069,2016-02-01 00:00:00,72,60.5,11.5,3,5189
5524,B/001-000070,2016-02-02 00:00:00,75,63.030000000000001,11.970000000000001,3,6063
